,author,cite_num,paper_num
2809,Steven D. Rooij,55,2
2810,S. Vishwanathan,55,2
2811,Edgar Dahl,55,1
2812,Geoffrey S. Ginsburg,55,1
2813,Sudhir Raman,55,1
2814,Volker Roth ,55,1
2815,Shohei Hido,55,1
2816,Patrick Flaherty,55,1
2817,Atsushi Nitanda,55,1
2818,Xiaolin Yang,54,1
2819,Andras Larincz,54,2
2820,Stefan Klanke,54,1
2821,Joao Lemos,54,1
2822,Jorge Marques,54,1
2823,Bert Huang,54,3
2824,Dept. of Electrical and Computer Engineering,54,1
2825,Petros Maniatis,54,1
2826,Karlheinz Meier,54,1
2827,Jean-pascal Pfister,54,3
2828,Marcus Rohrbach,54,1
2829,Miao Xu,54,2
2830,Alexander Ihler,54,2
2831,Wei-Lun Chao,54,2
2832,Konrad Koerding,54,4
2833,Johannes Schemmel,54,1
2834,Byung-gon Chun,54,1
2835,Deguang Kong,54,2
2836,Yanjun Qi,54,2
2837,Guillaume Sergent,54,1
2838,Steven Ehrlich,54,2
2839,Satinder P. Singh,54,3
2840,Pavel Brazdil,54,1
2841,Jinzhu Jia,54,1
2842,Yusu Wang,54,3
2843,Philip Thomas,54,6
2844,Rui Leite,54,1
2845,Genady Grabarnilk,54,1
2846,Guillermo Cecchi,54,1
2847,Marcela Zuluaga,54,1
2848,Maayan Harel,54,3
2849,Andreas Grubl,54,1
2850,Kenji Kawaguchi,54,2
2851,Markus Puschel ,54,1
2852,Gabor Bartok,54,4
2853,Marc-olivier Schwartz,54,1
2854,S. M. Ali Eslami,54,3
2855,Aram Galstyan,54,5
2856,Sebastian Millner,54,1
2857,Sandra Ebert,54,1
2858,Geoffrey I. Webb,53,1
2859,Rafael M. Frongillo,53,2
2860,Faisal Khan,53,1
2861,Patrick J. Wolfe,53,2
2862,Victor S. Sheng,53,1
2863,Bilge Mutlu,53,1
2864,Bogdan Alexe,53,2
2865,Charles A. Sutton,53,2
2866,Fei Zheng,53,1
2867,Ryan Turner,53,1
2868,Hung Bui,53,2
2869,Blei David,53,1
2870,Kevin Gimpel,53,2
2871,Lars Maaloe,53,2
2872,Casper Kaae Sonderby,53,2
2873,Kareem Amin,53,5
2874,Kush Bhatia,53,2
2875,Andra_s Lo_rincz,53,1
2876,Christian David Sigg,53,1
2877,Ian En-Hsu Yen,53,8
2878,Marcus Lim,53,1
2879,Chiyuan Zhang,53,3
2880,Yun Jiang,53,1
2881,Romaric Gaudel,53,1
2882,Ping Luo,53,1
2883,Aaron Roth,53,5
2884,Ralf Schlu_ter,53,1
2885,Georg Heigold,53,1
2886,Thomas B. Schan,53,2
2887,Yang Yuan,53,3
2888,Bilal Piot,53,4
2889,Istva_n Szita,53,1
2890,Luo Jie,53,1
2891,Chao Du,53,1
2892,Qian Xu,53,1
2893,Ting Zhang,53,1
2894,Bart Selman ,52,1
2895,Chelsea Finn,52,2
2896,Jake Bouvrie,52,2
2897,Sebastian Tschiatschek,52,4
2898,Adnan Darwiche,52,7
2899,Yuncheng Li,52,1
2900,Dan Russo,52,3
2901,Shuheng Zhou,52,2
2902,Luo Si,52,2
2903,Mikio L. Braun,52,3
2904,Suzanna Martens,52,1
2905,Jeremy Hill,52,1
2906,Pinar Donmez,52,1
2907,Nikos Komodakis,52,2
2908,Jacob Gardner,52,3
2909,KyungHyun Cho,52,1
2910,B. Aditya Prakash,52,1
2911,Brendan Mcmahan,52,2
2912,Kimo T. Lai,52,1
2913,Katsuhiko Ishiguro,52,2
2914,Philipp Berens,52,3
2915,Nan Rong,52,1
2916,Xiaoqian Jiang,52,2
2917,Christoph Sawade,52,4
2918,Jennifer Gillenwater,52,1
2919,Hagai Lalazar,51,1
2920,Deepak Venugopal,51,3
2921,Moritz Grosse-wentrup,51,2
2922,Steven C. Hoi,51,2
2923,Xuehan Xiong,51,1
2924,Adi Botea,51,1
2925,Mohammad E. Khan,51,3
2926,Anitha Kannan,51,1
2927,Duy Q. Vu,51,1
2928,Miles Lopes,51,2
2929,Trevor Cohn,51,1
2930,Yihua Chen,51,2
2931,Richard Mann,51,1
2932,Chris Piech,51,2
2933,Yamuna Krishnamurthy,51,1
2934,Huyen T. Do,51,1
2935,Bo Liu,51,2
2936,Onur Dikmen,51,2
2937,Stella X. Yu,51,1
2938,Akihiro Kishimoto,51,1
2939,Radu Marinescu,51,1
2940,Iasonas Kokkinos,51,1
2941,Alexander Gray,51,3
2942,Wanli Min,51,1
2943,Rich Sutton,51,3
2944,Hyungil Ahn,51,1
2945,Rosalind W. Picard,51,1
2946,Ulugbek Kamilov,51,1
2947,Mehran Sahami,51,2
2948,Michael Unser,51,1
2949,Miles Osborne,51,1
2950,Joshua T. Abbott,50,3
2951,Krishnakumar Balasubramanian,50,2
2952,David Pardoe,50,1
2953,Hachem Kadri,50,4
2954,Chicheng Zhang,50,4
2955,Juhee Cho,50,1
2956,Michael C. Hughes,50,3
2957,Hal Daume_,50,1
2958,George H. Chen,50,2
2959,John Tsitsiklis,50,1
2960,Deep Ganguli,50,1
2961,Sebastian Gerwinn,50,4
2962,tiberio Caetano,50,1
2963,Clement Calauzenes,50,2
2964,Raja Hafiz Affandi,50,2
2965,James Neufeld,50,3
2966,Peter Gehler,50,1
2967,Bryan R. Gibson,50,3
2968,Christoph Lippert,50,2
2969,James J. DiCarlo,50,1
2970,Ha Hong,50,1
2971,Daniel L. Yamins,50,1
2972,Pierre Dupont,50,2
2973,Shuai Li,50,3
2974,Sanmay Das,50,3
2975,Kee-eung Kim,50,3
2976,Nicole Kramer,50,2
2977,Adam Sanborn,50,2
2978,Ladan Shams,50,2
2979,Michael T. Todd,50,1
2980,Franccois Charpillet,49,1
2981,Terran Lane,49,4
2982,Yi-An Ma,49,1
2983,Martin Slawski,49,5
2984,James Hensman,49,2
2985,Puyang Xu,49,1
2986,Anthony Man-Cho So,49,3
2987,Michael Bruckner,49,2
2988,Joseph Wang,49,4
2989,Tae-kyun Kim,49,1
2990,Vivek Farias,49,4
2991,Henrik Ohlsson,49,1
2992,Allen Yang,49,1
2993,Asela Gunawardana,49,1
2994,Roy Dong,49,1
2995,Shankar Sastry,49,1
2996,Roberto Cipolla,49,1
2997,Aarron Courville,49,1
2998,Aaron Klein,49,2
2999,Saketha N. Jagarlapudi,49,1
3000,Austin I. Eliazar,49,1
3001,Lan Du,49,1
3002,Dinesh G,49,1
3003,Raman S,49,1
3004,Ramakrishnan K.r.,49,1
3005,Yee-Whye Teh,49,2
3006,Minmin Chen ,49,1
3007,Jeffrey W. Miller,49,2
3008,Frank Jakel,49,1
3009,Evan W. Archer,49,5
3010,Han Liu ,49,3
3011,Qinqing Zheng,49,2
3012,Jianping Fan,49,1
3013,Alessandro Moschitti,49,1
3014,William March,49,1
3015,Gang Wu,49,1
3016,Xiaoyin Ge,49,1
3017,Qian Sun,49,1
3018,Sethuraman Panchanathan,49,1
3019,Chansoo Lee,49,3
3020,Volker Blanz,49,2
3021,Rita Chattopadhyay,49,1
3022,Navneet Panda,49,1
3023,Dilan Garur,49,1
3024,Issam I. Safa,49,1
3025,Andrew Packard,48,1
3026,Michael Wick,48,1
3027,Laurent Lessard,48,1
3028,Bernhard Sch_lkopf ,48,1
3029,Pedro M. Domingos,48,1
3030,Adam Kalai ,48,1
3031,Matthew Wilder,48,2
3032,Yi Li,48,2
3033,Kedar Bellare,48,1
3034,Jayadev Acharya,48,4
3035,Jiyan Yang,48,3
3036,Shihao Ji,48,1
3037,Michael  Littman,48,1
3038,Vukosi Marivate,48,1
3039,Monica Babes,48,2
3040,Chad Scherrer,48,2
3041,Butler Lampson,48,1
3042,Mahantesh Halappanavar,48,2
3043,David Haglin,48,2
3044,Song-chun Zhu,48,1
3045,Hadi Daneshmand,48,3
3046,Yibiao Zhao,48,1
3047,Aron Culotta,48,1
3048,Sumit Gulwani,48,1
3049,Jun Sun,48,1
3050,Vittorio Murino ,48,1
3051,Sophie Lebre,48,2
3052,Hyeonwoo Noh,48,1
3053,Dan Goldwasser,48,1
3054,Roger B. Grosse,48,3
3055,Patrice Marcotte,48,1
3056,Frank Dondelinger,48,2
3057,Minyoung Kim,48,3
3058,Richard Combes,48,2
3059,Ricardo Silva,48,8
3060,Ming-Wei Chang,48,1
3061,Aryeh Kontorovich,48,7
3062,Jonathan E. Taylor,48,3
3063,Daniel Soudry,47,3
3064,Nicolas Loeff,47,2
3065,Tele Hao,47,2
3066,Chris Lucas,47,2
3067,Gloria Haro,47,1
3068,Christopher G. Lucas,47,2
3069,Gregory Randall,47,1
3070,Andrei B. Ungureanu,47,1
3071,Ankur P. Parikh,47,2
3072,Pannaga Shivaswamy,47,1
3073,Kyung-Ah Sohn,47,1
3074,Ping Ma,47,1
3075,Fahad S. Khan,47,1
3076,Dmitrii Podoprikhin,47,1
3077,H. S. Seung,47,2
3078,Joost Weijer,47,1
3079,Liping Liu,47,3
3080,Andrew D. Bagdanov,47,1
3081,Alan Aspuru-Guzik,47,1
3082,Maria Vanrell,47,1
3083,Timothy Hirzel,47,1
3084,K Briggman,47,1
3085,Deb Roy,47,1
3086,Seppo Virtanen,47,2
3087,Jason Pazis,47,3
3088,Daniel Gatica-perez,47,1
3089,Rafael Bombarell,47,1
3090,Angela Yao,47,1
3091,Juergen Gall,47,1
3092,David Kriegman,47,2
3093,Jorge Iparraguirre,47,1
3094,Bing Zhao,47,1
3095,Daniel J. Navarro,47,2
3096,Dong Zhang,47,1
3097,Kumar Chellapilla,47,1
3098,David Danks,47,3
3099,S. K. Shevade,47,1
3100,S. Asharaf,47,1
3101,Yuanqing Lin,47,2
3102,Michael P. Holmes,47,3
3103,Ajit A. Diwan,47,1
3104,Jason Eisner,47,2
3105,Christopher Raphael,47,1
3106,Benjamin Sapp,47,1
3107,Bala Rajaratnam,47,2
3108,Haochen Wei,47,1
3109,Matthew T. Harrison,47,1
3110,Lei Shi,47,3
3111,Zi Wang,46,2
3112,Raphael Bailly,46,2
3113,Deniz Erdogmus,46,2
3114,Lei Guo,46,1
3115,Carlos Faraco,46,1
3116,Vitaly Kuznetsov,46,5
3117,Andrew Miller,46,3
3118,Jarkko Salojarvi,46,1
3119,Kunihiko Sadamasa,46,1
3120,Li Deng,46,2
3121,Philip Bachman,46,6
3122,Dajiang Zhu,46,1
3123,Frederick Lochovsky,46,1
3124,Fan Deng,46,1
3125,David Matheson,46,1
3126,Kai Puolamaki,46,1
3127,Zirui Zhou,46,2
3128,Peter Szabo,46,1
3129,Dani Yogatama,46,2
3130,Tuo Zhang,46,1
3131,Benjamin Stephens,46,1
3132,Ryan Gomes,46,2
3133,Xi Jiang,46,1
3134,Degang Zhang,46,1
3135,Hanbo Chen,46,1
3136,Kaiming Li,46,1
3137,Xiang Bai,46,3
3138,Tim Roughgarden,46,3
3139,Chris Atkeson,46,1
3140,Binbin Lin,46,4
3141,Min Xiao,46,3
3142,Aditya Gopalan,46,1
3143,Yushi Jing,46,1
3144,Dianne O'leary,46,1
3145,Gregory Wayne,46,2
3146,Murat A. Erdogdu,46,4
3147,John Quinn,46,1
3148,Neil Mcintosh,46,1
3149,Maarten de Rijke,46,2
3150,John Hopcroft,45,3
3151,Yung-kyun Noh,45,2
3152,Jordan Rodu,45,1
3153,Ben Poole,45,2
3154,Xuemei Zhao,45,1
3155,Gerard Medioni,45,1
3156,Tom Coleman,45,1
3157,Karthika Mohan,45,2
3158,Dan Klein ,45,1
3159,Youwei Zhang,45,1
3160,Alaa Saade,45,2
3161,Bonnie Berger,45,2
3162,Mark Reid,45,4
3163,David B. Grimes,45,1
3164,Jose A. Pereira,45,1
3165,Zongben Xu,45,2
3166,Shuang-hong Yang,45,1
3167,Pernille Hemmer,45,1
3168,Daniel R. Rashid,45,1
3169,Bao-gang Hu,45,1
3170,Andrea,45,1
3171,Dmitry Ulyanov,45,1
3172,Brent Miller,45,1
3173,Kaare B. Petersen,45,1
3174,Andreas Krause ,45,1
3175,Dian Gong,45,1
3176,Jeronimo Arenas-garcia,45,1
3177,Anders Jonsson,45,1
3178,Frank Nielsen,45,4
3179,Xiaodan Zhu,45,1
3180,Parinaz Sobihani,45,1
3181,Chi Jin,45,5
3182,Daichi Mochihashi,45,2
3183,Guy Van den Broeck,45,3
3184,Stephen Roberts,45,3
3185,Benjamin Miller,45,1
3186,James Y. Zou,45,2
3187,Ted Sandler,45,1
3188,Partha P. Talukdar,45,1
3189,Eakta Jain,45,1
3190,Hyun S. Park,45,1
3191,Renaud Jolivet,45,2
3192,Jaedeug Choi,45,2
3193,Vadim Lebedev,45,2
3194,Hui Zou,45,1
3195,Hongyu Guo,45,1
3196,Nadya Bliss,45,1
3197,Georgios Tziritas,45,1
3198,Yasin Abbasi-Yadkori,45,5
3199,Katharina Eggensperger,44,1
3200,Saizheng Zhang,44,3
3201,Shaili Jain,44,1
3202,Brian McWilliams,44,4
3203,Subhransu Maji,44,2
3204,Fan Li,44,1
3205,Jo-Anne Ting,44,2
3206,Matthieu Kowalski,44,2
3207,Matthias Feurer,44,1
3208,Gerald DeJong,44,3
3209,Chi-hoon Lee,44,1
3210,Joon Hee Choi,44,1
3211,Shouyuan Chen,44,2
3212,Brian Eriksson,44,4
3213,Ferenc Huszar,44,1
3214,Sterling Johnson,44,3
3215,Onno Zoeter,44,2
3216,Sohrob Kazerounian,44,1
3217,Thijs Laarhoven,44,1
3218,Youssef Mroueh,44,3
3219,Ilya Razenshteyn,44,1
3220,Manuel Blum,44,1
3221,Niru Maheswaranathan,44,2
3222,Honglak Lee ,44,1
3223,David Verstraeten,44,1
3224,Yadong Mu,44,1
3225,Himanshu Jain,44,1
3226,Qixing Huang,44,3
3227,Xuming He,44,2
3228,Stephan Clemencon,44,8
3229,Guanyu Zhou,44,1
3230,Ritvik Mudur,44,1
3231,Duane Szafron,44,3
3232,Hannes Verschore,44,1
3233,Pieter-jan Kindermans,44,1
3234,Alex Gittens,44,2
3235,Xiaolong Wang,43,2
3236,Adith Swaminathan,43,3
3237,Qian Zhao,43,1
3238,Doran Chakraborty,43,2
3239,Jens Petersen,43,1
3240,Rie K. Ando,43,1
3241,Xiaotong Yuan,43,3
3242,Marleen de Bruijne,43,1
3243,Samuel Kaski ,43,1
3244,Byoung-tak Zhang,43,1
3245,Aasa Feragen,43,1
3246,Niklas Kasenburg,43,1
3247,Itay Hubara,43,2
3248,Shihai Wang,43,1
3249,Matthew Faulkner,43,1
3250,Jean-jeacques Slotine,43,3
3251,Mijung Park,43,6
3252,Bing Liu,43,1
3253,David Williams,43,1
3254,Andrew Gelman,43,1
3255,Greg Ver Steeg,43,4
3256,Robert E. Mcculloch,43,1
3257,Andreas Ruttor,43,4
3258,Edward I. George,43,1
3259,Jianjun Yuan,43,1
3260,Zhixiang,43,1
3261,Hugh A. Chipman,43,1
3262,Christina Leslie,43,1
3263,Zhiyuan Chen,43,1
3264,Andrzej S. Cichocki,43,2
3265,Trung Nguyen,43,3
3266,Alp Kucukelbir,43,1
3267,Eugene Ie,43,1
3268,Goekhan Bakir,43,1
3269,Clark Glymour,43,2
3270,Liang Lin,43,2
3271,Kacper P. Chwialkowski,43,3
3272,William Chen,43,1
3273,Tuomas Sandholm,43,3
3274,Zohar S. Karnin,42,5
3275,S.S. Ravi,42,1
3276,Aurelie Lozano,42,3
3277,Ian Davidson,42,1
3278,Hans-rudolf Luscher,42,1
3279,Jonathan P. How,42,4
3280,David Duvenaud,42,1
3281,Xueyuan Zhou,42,1
3282,Prof. Bernhard Scholkopf,42,2
3283,Charles Lee Isbell,42,1
3284,James Haxby,42,2
3285,Michael Holmes,42,1
3286,Jacob Steinhardt,42,7
3287,Patrik Hoyer,42,1
3288,Shohei Shimizu,42,1
3289,Teodor Mihai Moldovan,42,1
3290,Alexander Rauch,42,1
3291,Wolf Singer,42,1
3292,Danko Nikolic,42,1
3293,Tao Xiong,42,1
3294,Hai L. Chieu,42,2
3295,Michael A. Goodrich,42,1
3296,Jacob W. Crandal,42,1
3297,Nisarg Shah,42,3
3298,Jiaming Xu,42,3
3299,James An,42,1
3300,Pranjal Awasthi,42,4
3301,Sriharsha Veeramachaneni,42,2
3302,Genevera I. Allen,42,2
3303,Nicholas Ruozzi,42,3
3304,Yura N. Perov,42,1
3305,Boris Babenko,42,1
3306,jifeng dai,42,1
3307,Thorsten  Joachims,42,1
3308,Saso Dzeroski,42,2
3309,Eftychios A. Pnevmatikakis,42,2
3310,Emilie Kaufmann,42,2
3311,Stefan Haeusler,42,1
3312,Paolo Avesani,42,2
3313,Christopher Painter-wakefield,42,1
3314,Gerald Fritz,42,1
3315,Sophie Deneve,42,4
3316,Jimei Yang,42,2
3317,Lucas Paletta,42,1
3318,Christin Seifert,42,1
3319,Jianfei Chen,41,2
3320,Qi Tian,41,1
3321,Hui Lin,41,1
3322,Christopher Zach,41,1
3323,Eric Gaussier,41,3
3324,alvaro Barbero,41,1
3325,Nathaniel Korda,41,2
3326,Joerg Bornschein,41,3
3327,Joerg Luecke,41,3
3328,Lauren Hannah,41,3
3329,Jingwei Liang,41,2
3330,Aaditya Ramdas,41,3
3331,Jianqiu Ji,41,1
3332,Oncel Tuzel,41,2
3333,Ming-Yu Liu,41,2
3334,Ruth Urner,41,5
3335,Kwang In Kim,41,1
3336,Aharon B. Hillel,41,1
3337,Brent Bryan,41,3
3338,Jianmin Li,41,1
3339,Konstantinos Bousmalis,41,2
3340,Sergio R. Galeano,41,1
3341,Michalis Titsias RC AUEB,41,6
3342,Shen-Shyang Ho,41,1
3343,Jose miguel Hernandez-Lobato,41,3
3344,Danilo J. Rezende,41,1
3345,Avinava Dubey,41,3
3346,George Trigeorgis,41,2
3347,Rodolphe Sepulchre,41,1
3348,Silvere Bonnabel,41,1
3349,Nicholas Cepeda,41,1
3350,Gilles Meyer,41,1
3351,William Uther,41,1
3352,Christoph H. Lampert,41,4
3353,Alan Blair,41,1
3354,Du Tran,41,1
3355,Maxim Rabinovich,41,3
3356,Shiva Kasiviswanathan,41,1
3357,Richard Lawrence,41,1
3358,Eytan Ruppin,41,1
3359,Daniel Cohen-or,41,1
3360,Elad Gilboa,41,2
3361,University of Liege,41,1
3362,Tommer Leyvand,41,1
3363,Gideon Dror,41,1
3364,Amit Kagian,41,1
3365,Amir Sani,41,2
3366,Junsong Yuan,41,1
3367,Patrick E. Meyer,40,1
3368,Alexander Grubb,40,2
3369,Gianluca Bontempi,40,1
3370,Manuel Gomez-Rodriguez,40,1
3371,Krishna Shenoy,40,1
3372,Chiru Bhattacharya,40,2
3373,Arian Maleki,40,2
3374,Haitham Bou Ammar,40,2
3375,Alexander Pritzel,40,1
3376,Vivek Rathod,40,1
3377,Anoop Korattikara Balan,40,1
3378,Brenden M. Lake,40,2
3379,Arnak Dalalyan,40,2
3380,Shigeru Shinomoto,40,3
3381,George Papandreou,40,1
3382,Shashank Singh,40,4
3383,Marco Barreno,40,1
3384,Wei Wu,40,1
3385,Xiaojun Chang,40,1
3386,Anuj Srivastava,40,1
3387,Xilin Chen,40,2
3388,James von Brecht,40,2
3389,Taco Cohen,40,3
3390,Venkat Chandrasekaran,40,3
3391,Dijun Luo,40,2
3392,Samuel S. Gross,40,1
3393,Olga Russakovsky,40,1
3394,Xiaoli Zhang-Fern,40,2
3395,Alvaro Cardenas,40,1
3396,Serafim Batzoglou,40,2
3397,Gregoire Montavon,40,3
3398,Karthik Narasimhan,40,2
3399,Sreenivas Gollapudi ,40,1
3400,Nenghai Yu,40,2
3401,Jamie H. Morgenstern,40,2
3402,Sebastian A. Kurtek,40,1
3403,Djalel Benbouzid,40,1
3404,Shuang Li,40,3
3405,Giacomo Indiveri,40,5
3406,Dotan Di Castro,40,2
3407,Lawrence Murray,40,2
3408,I. D. Melamed,40,1
3409,Kwabena A. Boahen,40,4
3410,Yi Yang,40,1
3411,Manfred Jaeger,40,1
3412,Joseph E. Gonzalez,40,2
3413,James V. Brecht,40,1
3414,Benjamin Wellington,40,1
3415,Joseph Turian,40,1
3416,Guillaume Desjardins,40,2
3417,Joshua Vogelstein,40,2
3418,Song Liu,39,2
3419,Marthinus D. Plessis,39,1
3420,Mohammad Taha Bahadori,39,3
3421,Jean-Francis Roy,39,1
3422,Finnegan Southey,39,1
3423,Kaushik Mitra,39,1
3424,Minh H. Nguyen,39,1
3425,Vidhya Navalpakkam,39,2
3426,Cristian Grozea,39,1
3427,Julie A. Shah,39,3
3428,Firas Hamze,39,2
3429,Tanguy Urvoy,39,2
3430,Fabrice Clerot,39,2
3431,Vincent Michalski,39,1
3432,Justin Solomon,39,3
3433,Kishore Konda,39,1
3434,Kacper Chwialkowski,39,2
3435,Haim Sompolinsky,39,3
3436,Andres Munoz Medina,39,2
3437,Jacob Abernethy,39,6
3438,Zoltan Szabo,39,4
3439,Florin Popescu,39,1
3440,Joao Carreira,39,1
3441,Adrian Ion,39,1
3442,Martin Raphan,39,1
3443,Ilker Yildirim,39,1
3444,Mohammad Gheshlaghi azar,39,2
3445,Liu Yang,39,5
3446,Roni Khardon,39,3
3447,Anupam Gupta,39,1
3448,William M. Campbell,39,2
3449,Fajwel Fogel,39,2
3450,Yongxin Xi,39,1
3451,Ali Nouri,39,1
3452,Michael Kapralov,39,3
3453,Peter McCracken,39,1
3454,Sameer Sheorey,39,1
3455,Pierre-yves Oudeyer,39,1
3456,Jochen Garcke,39,1
3457,Miao Liu,39,2
3458,Manuel Lopes,39,1
3459,Marton Danoczy,39,1
3460,Jean Morales,39,1
3461,Steven C.H. Hoi ,38,1
3462,Kevin Xu,38,2
3463,Yoshihiro Yamanishi,38,1
3464,Trac D. Tran,38,1
3465,Ian Wong,38,1
3466,Dominique Guillot,38,1
3467,Benjamin Rolfs,38,1
3468,Felix V. Agakov,38,3
3469,Tat-jun Chin,38,2
3470,Aki Vehtari,38,1
3471,Ulrik Beierholm,38,1
3472,Tomas Kocak,38,2
3473,Alex Schwing,38,7
3474,David Suter,38,2
3475,Mehmet G_nen,38,1
3476,Vladimir Vovk,38,2
3477,Hyuk Cho,38,1
3478,Yuting Qi,38,1
3479,Jordan L. Boyd-Graber,38,3
3480,Arash Vahdat,38,2
3481,Yanping Huang,38,2
3482,Jinfeng Zhuang,38,1
3483,Wu-Jun Li,38,3
3484,Robert Oostenveld,38,1
3485,Marcel V. Gerven,38,1
3486,Wonmin Byeon,38,1
3487,Sun Yi,38,1
3488,He He,38,4
3489,Ian Porteous,38,1
3490,Evgeniy Bart,38,1
3491,Jarno Vanhatalo,38,1
3492,Thomas Schan,38,1
3493,Andy Cotter,38,1
3494,Pasi Jylanki,38,1
3495,Richard Lewis,38,1
3496,Meghana Deodhar,38,1
3497,Xiangyu Wang,38,6
3498,William Brendel,38,1
3499,Wei J. Ma,38,1
3500,Alper Ayvaci,38,1
3501,Nasser M. Nasrabadi,38,1
3502,Arye Nehorai,38,1
3503,Cosmin Oancea,38,1
3504,Gary Chen,38,1
3505,Bo Zhang ,38,1
3506,Eric Horvitz,38,2
3507,Hoyt Koepke,38,2
3508,Hugh Perkins,38,1
3509,Eric Weiss,38,1
3510,Karthik Mohan,38,1
3511,Seungyeop Han,38,1
3512,Daniela Witten,38,1
3513,Sham Kakade ,38,1
3514,Justin Heinermann,38,1
3515,Christopher M. De Sa,38,4
3516,Jordan Boyd-Graber ,38,1
3517,Mike Chung,38,1
3518,Quanquan Gu,38,8
3519,Kirk Goldsberry,38,1
3520,Ke Zhai,38,1
3521,Luke Bornn,38,1
3522,Enric Plaza,37,2
3523,Jiarong Jiang,37,2
3524,Milind Tambe,37,1
3525,Leandro Soriano Marcolino,37,1
3526,Sanjoy Mitter,37,2
3527,Art Owen,37,1
3528,Jun Wei Ng,37,1
3529,Albert Jiang,37,1
3530,Francois Caron,37,4
3531,Eiichiro Sumita,37,1
3532,Jianwei Yang,37,1
3533,Cary Dehing-oberije,37,1
3534,Philippe Lambin,37,1
3535,Jason Chang,37,2
3536,Vitor Santos Costa,37,3
3537,Benjamin Thyreau,37,1
3538,Lei Wu,37,1
3539,Chenxin Ma,37,1
3540,S. Eslami,37,1
3541,Marion Plaze,37,1
3542,Yue-Fei Guo,37,1
3543,John Platt,37,1
3544,Daniel Hernandez-lobato,37,2
3545,Been Kim,37,3
3546,Svetha Venkatesh,37,1
3547,Tran T. Truyen,37,1
3548,Aleksandra Mojsilovic,37,1
3549,Santiago Ontanon,37,2
3550,Hong Lu,37,1
3551,Edward Keefer,37,1
3552,Jianying Hu,37,1
3553,Guy Bresler,37,3
3554,Jin Tian,37,1
3555,Jiasen Lu,37,1
3556,Pengcheng Wu,37,1
3557,Erick Delage,37,1
3558,Zichen Sun,37,1
3559,Eizaburo Doi,37,2
3560,Paul Merolla,37,1
3561,Dharmendra S. Modha,37,1
3562,Pratik Jawanpuria,37,4
3563,Guillermo A. Cecchi,37,1
3564,Marie-laure Paillere-martinot,37,1
3565,Jean-luc Martinot,37,1
3566,Michael Karlen,37,1
3567,Steve K. Esser,37,1
3568,Catherine Martelli,37,1
3569,Ayse Erkan,37,1
3570,Alessandro Sperduti,37,2
3571,Michael J. Wilber,37,1
3572,Geoff Gordon,37,2
3573,Lacey Gunter,37,1
3574,Rathinakumar Appuswamy,37,1
3575,Farideh Fazayeli,37,2
3576,Andreas Veit,37,1
3577,Feng Kang,37,1
3578,Pierre Vandergheynst,37,2
3579,Yong Lu,36,1
3580,Noah Pettit,36,2
3581,Holger Hoos,36,1
3582,Dennis Decoste,36,1
3583,Takayuki Osogami,36,4
3584,Brooks King-casas,36,1
3585,Ying Xiao,36,1
3586,Michael Aupetit,36,1
3587,Raffay Hamid,36,1
3588,Trevor Campbell,36,4
3589,Sami Naamane ,36,1
3590,Adam M. Packer,36,2
3591,Henry Dalgleish,36,2
3592,Duy Vu,36,1
3593,Kevin Leyton-Brown,36,2
3594,Tasuku Soma,36,2
3595,Arthur Asuncion,36,1
3596,P. R. Montague,36,1
3597,Johnny Mariethoz,36,1
3598,Kun Gai,36,1
3599,Yuehua Xu,36,1
3600,Peter Battaglino,36,1
3601,Michael Hausser,36,2
3602,Guangyun Chen,36,1
3603,Aurelie Lozano ,36,1
3604,Tianfan Xue,36,2
3605,Abner Guzman-rivera,36,1
3606,Dan Wu,36,1
3607,Nils Kriege,36,1
3608,Vidyashankar Sivakumar,36,2
3609,Alan Jern,36,4
3610,Babak Hassibi,36,4
3611,Raphael Feraud,36,1
3612,Ming Li,36,1
3613,Morteza Ibrahimi,36,2
3614,Arthur D. Szlam,36,1
3615,Elodie Vernet,36,1
3616,De-Chuan Zhan,36,2
3617,Mahdi Milani Fard,36,4
3618,Bertrand Michel,36,3
3619,Eddie Rafols,36,1
3620,Michael Shettel,36,2
3621,Petra Mutzel,36,1
3622,Sourangshu Bhattacharya,36,4
3623,Zhuang Wang,36,1
3624,Slobodan Vucetic,36,1
3625,Fusun Yaman,36,1
3626,Nicholas Jong,36,1
3627,Qi An,35,1
3628,Yong Jae Lee,35,1
3629,Chunping Wang,35,1
3630,Yao-Liang Yu,35,3
3631,Hui Li,35,2
3632,Nicol Schraudolph,35,1
3633,Aaron Dennis,35,1
3634,Charles L. Isbell,35,2
3635,Simon Gu_nter,35,1
3636,Guillermo Canas,35,2
3637,Sara Shanian,35,2
3638,Yuhuai Wu,35,3
3639,Jeremy Lewi,35,2
3640,Venu Govindaraju,35,4
3641,Harm van Seijen,35,1
3642,Robert Butera,35,2
3643,Yong Zhang,35,1
3644,Shaun Vecera,35,1
3645,Sanjeev R. Kulkarni,35,1
3646,Tadeusz Pietraszek,35,1
3647,Robert Williamson,35,2
3648,Takehisa Yairi,35,2
3649,Navid Zolghadr,35,2
3650,Ari Pakman,35,3
3651,Jose Pereira,35,2
3652,Charlie Frogner,35,2
3653,Ivo Shterev,35,2
3654,Edouard Klein,35,1
3655,Chuan-sheng Foo,35,1
3656,Michael Gashler,35,1
