,author,cite_num,paper_num
4296,Soroosh Shafieezadeh-Abadeh,7,1
4297,Adrien Todeschini,7,1
4298,Rahul G. Krishnan,7,1
4299,Lars Busing,7,1
4300,Krzysztof Dembczynski,7,1
4301,Marie Chavent,7,1
4302,Daniel Berend,7,1
4303,Lin Du,7,1
4304,Esther Salazar,7,1
4305,Chunxiao Zhou,7,2
4306,Anoop Korattikara,7,1
4307,Sen Yang,7,1
4308,Aude Billard,7,1
4309,Ashwini Shukla,7,1
4310,Joonseok Lee,7,1
4311,Mingxuan Sun,7,1
4312,Xingwei Yang,7,1
4313,Seungyeon Kim,7,1
4314,Demba Ba,7,1
4315,Abhradeep Guha Thakurta,7,1
4316,Maksim Lapin,7,2
4317,C.V. Jawahar,7,1
4318,Simon Laughlin,7,1
4319,Biswa Sengupta,7,1
4320,Carl Ek,7,1
4321,Danica Kragic,7,1
4322,Martin B. Stemmler,7,1
4323,Hedvig Kjellstram,7,1
4324,Maayan Harel,7,1
4325,Florian T. Pokorny,7,1
4326,Terence Sanger,7,1
4327,William H. Montgomery,7,1
4328,Charless Fowlkes,7,1
4329,Vasant Honavar,7,1
4330,Julian E. Yarkony,7,1
4331,Won J. Sohn,7,1
4332,Sirish Nandyala,7,1
4333,C. M. Niu,7,1
4334,Sanghack Lee,7,1
4335,Jonas W. Mueller,7,1
4336,Charles Dubout,7,1
4337,Thibaut Lienart,7,1
4338,Nicholas J. Glattard,7,1
4339,Chris Fernandez,7,1
4340,Pritish Mohapatra,7,1
4341,Xinggang Wang,7,1
4342,Jeremy Niven,7,1
4343,Troy Lee,7,1
4344,Sahar Harati,7,1
4345,Adi Shraibman,7,1
4346,Pedro Martins,7,1
4347,Trung T. Pham,7,1
4348,Edmond Jonckheere,7,1
4349,Sriram Vishwanath,7,1
4350,Rui F. Caseiro,7,1
4351,Dmitri Chklovskii,7,1
4352,Xiaojing Ye,7,1
4353,Jorge Batista,7,1
4354,Hanie Sedghi,7,1
4355,Maren Westkott,7,1
4356,Alex K. Susemihl,7,2
4357,Daniel Alexander,7,1
4358,Cengiz Pehlevan,7,1
4359,Ian Stevenson,7,2
4360,Leonid Boytsov,7,1
4361,James McInerney,7,1
4362,Bilegsaikhan Naidan,7,1
4363,Angela Eigenstetter,7,1
4364,Paul Rivera,6,1
4365,Bruce G. Cumming,6,1
4366,Ralf M. Haefner,6,1
4367,K. Y. Michael Wong,6,3
4368,Devansh Arpit,6,1
4369,Tiberio Caetano,6,1
4370,Vicente Lopez,6,1
4371,Kirill Trapeznikov,6,1
4372,Andreas Kaltenbrunner,6,1
4373,Joseph Lehec,6,1
4374,Vicencc Gomez,6,1
4375,Karim Filali,6,1
4376,Luminita Vese,6,1
4377,Rajiv Khanna,6,1
4378,Matthew Lai,6,1
4379,Tatsunori Hashimoto,6,1
4380,Kai Wei,6,1
4381,Xaq Pitkow,6,3
4382,Giorgio Patrini,6,1
4383,Shengjie Wang,6,1
4384,Alan Lee,6,1
4385,Tungyou Lin,6,1
4386,Amir Hesam Salavati,6,1
4387,Amin Shokrollahi,6,1
4388,Daniel Stefankovic,6,1
4389,Bahadir Ozdemir,6,1
4390,Gilbert Leung,6,1
4391,Kostas Tsioutsiouliklis,6,1
4392,Yonatan Amit,6,1
4393,Greg Shakhnarovich,6,2
4394,Wenruo Bai,6,1
4395,Gautam Sargur,6,1
4396,Chiara Bartolozzi,6,1
4397,Ifeoma Nwogu,6,1
4398,David Sussillo,6,1
4399,Yuzong Liu,6,1
4400,Mohit Sharma,6,1
4401,Charles Gaona,6,1
4402,Jonathan Vacher,6,1
4403,Jonathan Breshears,6,1
4404,Jarod Roland,6,1
4405,Zachary Freudenburg,6,1
4406,Eric Leuthardt,6,1
4407,Adam Kohn,6,1
4408,Yang Ning,6,1
4409,Andrew Isaac Meso,6,1
4410,Jean-Baptiste SCHIRATTI,6,1
4411,Stephen Giguere,6,1
4412,William C. Dabney,6,1
4413,Khashayar Rohanimanesh,6,1
4414,Daniel Vainsencher,6,2
4415,Nilesh Dalvi,6,1
4416,Hongbo Zhou,6,1
4417,Guy Shani,6,1
4418,Aditya Parameswaran,6,1
4419,Vibhor Rastogi,6,1
4420,Pinar Yanardag,6,1
4421,Yunchen Pu,6,1
4422,Bo Xin,6,1
4423,Joao Semedo,6,1
4424,Vibhav Vineet,6,1
4425,Madalina Fiterau,6,1
4426,Ramin Raziperchikolaei,6,2
4427,Andrew Stevens,6,1
4428,Stephanie ALLASSONNIERE,6,1
4429,Yizhou Wang,6,1
4430,JunYoung Gwak,6,1
4431,Anurag Ajay,6,1
4432,Tuomas Haarnoja,6,1
4433,Baoyuan Wang,6,1
4434,Manmohan Chandraker,6,1
4435,Stanley DURRLEMAN,6,1
4436,Christopher B. Choy,6,1
4437,Josef Urban,6,1
4438,Erich Kummerfeld,6,1
4439,Tivadar Papai,6,1
4440,Francois Chollet,6,1
4441,S.V.N. Vishwanathan,6,1
4442,Wen Gao,6,2
4443,Laurent U. Perrinet,6,1
4444,Amin Zandvakili,6,1
4445,Aron Yu,6,1
4446,Steve N. MacEachern,6,1
4447,Eiji Uchibe,6,1
4448,Roni Khardon,6,1
4449,Pramod Kaushik Mudrakarta,6,1
4450,Volodymyr Kuleshov,6,1
4451,Ozan Sener,6,1
4452,Alexander Kirillov,6,2
4453,Aswin Raghavan,6,1
4454,Jiaqi Zhang,6,1
4455,Junichiro Yoshimoto,6,1
4456,Julian Laub,6,1
4457,Ashish Khetan,6,2
4458,Kenji Doya,6,1
4459,Matt J. Kusner,6,2
4460,Geoffrey Irving,6,1
4461,Rina Foygel Barber,6,2
4462,Grani Adiwena Hanasusanto,6,1
4463,Alexander A. Alemi,6,1
4464,Jean-Bastien Grill,6,2
4465,Niklas Een,6,1
4466,Stephen Baccus,6,1
4467,Hongyi Zhang,6,1
4468,Daniel J. Mankowitz,6,1
4469,Guillaume P. Dehaene,6,1
4470,Gautam Kunapuli,6,1
4471,John J. Hopfield,6,1
4472,Nicolai Meinshausen,6,2
4473,Harsh H. Pareek,6,1
4474,Dmitry Krotov,6,1
4475,Yiwen Guo,6,1
4476,Yuanyuan Mi,6,2
4477,Iain Melvin,6,1
4478,Anbang Yao,6,1
4479,Wei Ji Ma,6,1
4480,Wenlin Chen,6,1
4481,John G. Oberlin,6,1
4482,Yue Wu,6,1
4483,Richard Maclin,6,1
4484,Dmytro Shlezinger,6,1
4485,Yurong Chen,6,1
4486,Jude W. Shavlik,6,1
4487,John-mark M. Agosta,6,1
4488,Brian J. Fischer,6,1
4489,Shubhendu Trivedi,6,1
4490,Li Zhang,6,1
4491,Niru Maheswaranathan,6,1
4492,Lane McIntosh,6,1
4493,Luigi Acerbi,6,1
4494,David Mcallester,6,1
4495,Simon Barthelme,6,1
4496,Abhradeep Thakurta,6,1
4497,Omar Z. Khan,6,1
4498,Walter Dempsey,6,1
4499,Kunal Talwar,6,1
4500,Pascal Frossard,6,1
4501,Christoph Feichtenhofer,6,1
4502,Aran Nayebi,6,1
4503,Emre Neftci,6,1
4504,Andrew Forney,6,1
4505,Benjamin Moseley,6,1
4506,Pedro Felzenszwalb,6,1
4507,Adam Mamelak,6,1
4508,Jim Wielaard,6,1
4509,Meelis Kull,6,1
4510,Ian Ross,6,1
4511,Axel Pinz,6,1
4512,Richard Wildes,6,1
4513,Seyed-Mohsen Moosavi-Dezfooli,6,1
4514,Shengxuan Ye,6,1
4515,Peter Flach,6,1
4516,Anqi Wu,6,2
4517,Alhussein Fawzi,6,1
4518,Joseph Francis,5,1
4519,Amr Ahmed,5,1
4520,Vamsi K. Ithapu,5,2
4521,Guang Dai,5,1
4522,John Choi,5,1
4523,Mulugeta Semework,5,1
4524,Jose Principe,5,1
4525,Austin Brockmeier,5,1
4526,Huining Hu,5,1
4527,Farbod Roosta-Khorasani,5,1
4528,Emilie Morvant,5,1
4529,Zhentao Li,5,1
4530,Sterling C. Johnson,5,2
4531,William R. Vega-Brown,5,1
4532,Peng Xu,5,2
4533,Joshua T. Vogelstein,5,2
4534,Cristian Brotto,5,1
4535,Jiyan Yang,5,2
4536,Alfredo Kalaitzis,5,1
4537,Alexander Huk,5,1
4538,Noam Brown,5,1
4539,Jon Krohn,5,1
4540,Adam Klivans,5,1
4541,Danfeng Qin,5,1
4542,Marc Niethammer,5,1
4543,Sujith Ravi,5,1
4544,Chansoo Lee,5,2
4545,Alessandro Antonucci,5,1
4546,Neville Mehta,5,1
4547,Dominik Rothenhausler,5,1
4548,Dharmashankar Subramanian,5,1
4549,Dmitry Pidan,5,1
4550,John S. Shawe-Taylor,5,1
4551,Dongho Kim,5,1
4552,Georges A. Goetz,5,1
4553,Kun He,5,1
4554,Jacob Yates,5,1
4555,Adrian R. Vetta,5,1
4556,Yan Wang,5,1
4557,Gilad Lerman,5,1
4558,Matthew Coudron,5,1
4559,Jasper De Bock,5,1
4560,Daniel Cavagnaro,5,1
4561,Jay Myung,5,1
4562,Catalin Ionescu,5,1
4563,Guillermo D. Canas,5,1
4564,Remi Gribonval,5,1
4565,Weili Lin,5,1
4566,Louis Theran,5,1
4567,C. C. Alan Fung,5,1
4568,Franz Kiraly,5,1
4569,Arun Tejasvi Chaganty,5,2
4570,Roland Kwitt,5,1
4571,Stefan Huber,5,1
4572,Sohan Seth,5,1
4573,Ulrich Bauer,5,1
4574,Christina Heinze,5,1
4575,Arkadi S. Nemirovski,5,2
4576,Bhargav Avasarala,5,1
4577,David Arathorn,5,1
4578,Pierre Machart,5,1
4579,Matthieu Kowalski,5,1
4580,Charles Kervrann,5,1
4581,Adil Paul,5,1
4582,Park Il,5,1
4583,Hongyu Su,5,1
4584,Joscha Schmiedt,5,1
4585,Tuan-Anh Le,5,1
4586,Kentaro Katahira,5,2
4587,Jooseuk Kim,5,1
4588,Michael Brudno,5,1
4589,Quaid D. Morris,5,1
4590,Thomas Naselaris,5,1
4591,Kendrick Kay,5,1
4592,Pinhas Nisnevitch,5,1
4593,Jack Gallant,5,1
4594,Lee-Ad Gottlieb,5,1
4595,Philip Sterne,5,1
4596,Frank Meinecke,5,1
4597,David G. Barrett,5,1
4598,Abdul-saboor Sheikh,5,1
4599,Shariq A. Mobin,5,1
4600,Jiangwen Sun,5,2
4601,Yariv D. Mizrahi,5,1
4602,Jinbo Bi,5,2
4603,James A. Arnemann,5,1
4604,Kei Wakabayashi,5,1
4605,Ayan Chakrabarti,5,3
4606,Cem Subakan,5,1
4607,Andrej Risteski,5,4
4608,Kazuo Okanoya,5,2
4609,Timothy Hughes,5,1
4610,Leonidas Lampropoulos,5,1
4611,Sebastian Riedel,5,1
4612,Alexandre Passos,5,1
4613,David Belanger,5,1
4614,Johannes Traa,5,1
4615,Madeleine Udell,5,1
4616,Melanie Rey,5,1
4617,Brent Edmunds,5,1
4618,Xuanli Chen,5,1
4619,Aditya Nori,5,1
4620,Marek Doniec,5,1
4621,Sinead Williamson,5,1
4622,Adam Ponzi,5,1
4623,Jeff Wickens,5,1
4624,zhiyuan li,5,2
4625,Damek Davis,5,1
4626,Yani Ioannou,5,1
4627,Osbert Bastani,5,1
4628,Gerald Quon,5,1
4629,Matthieu Guillaumin,5,1
4630,Esther Chan,5,1
4631,Tom Rainforth,5,1
4632,Dimitrios Vytiniotis,5,1
4633,Mark A. Pitt,5,1
4634,Thibaut Horel,5,1
4635,Juho Rousu,5,1
4636,Paul Mckeigue,5,1
4637,Haefner Ralf,5,1
4638,L Abbott,5,1
4639,Kanaka Rajan,5,1
4640,Wei Ping,5,2
4641,Amaury Habrard,5,2
4642,Huan Gui,5,1
4643,Toke Hansen,5,1
4644,Thomas Unterthiner,5,1
4645,Yasuo Kuniyoshi,5,1
4646,Abbas Edalat,5,1
4647,Anand D. Sarwate,5,1
4648,Sepp Hochreiter,5,1
4649,Tatsuya Harada,5,1
4650,mladen kolar,5,1
4651,Yusuf Aytar,5,1
4652,Junya Honda,5,1
4653,Stefan Falkner,5,1
4654,Junpei Komiyama,5,1
4655,Takao Miura,5,1
4656,Ersin Yumer,5,1
4657,Evgeniya Ustinova,5,1
4658,Ian Fasel,5,1
4659,Amir Dezfouli,5,1
4660,Yijie Guo,5,1
4661,Nicholas G. Roy,5,1
4662,Benjamin Link,5,1
4663,Djork-Arne Clevert,5,1
4664,Siqi Sun,5,1
4665,Jan-Willem van de Meent,5,1
4666,Andreas Mayr,5,1
4667,Michael Perrot,5,2
4668,Odalric-Ambrym Maillard,4,1
4669,Manuela Veloso,4,1
4670,Tao Wu,4,1
4671,Felipe Trevizan,4,1
4672,Tal Rosenwein,4,1
4673,Ognjen Arandjelovic,4,1
4674,Leonard White,4,1
4675,Qiang Qiu,4,1
4676,Kai-min Chang,4,1
4677,Yali Wan,4,2
4678,Daniel Khashabi,4,1
4679,Ruoyu Sun,4,1
4680,Jiaji Huang,4,1
4681,Christopher Yau,4,1
4682,Timothy Kopp,4,1
4683,Rakesh Shivanna,4,2
4684,Maximilian Lam,4,1
4685,Stephen Tu,4,1
4686,Kent Quanrud,4,1
4687,Oren Tadmor,4,1
4688,Sung-phil Kim,4,1
4689,Thomas Powers,4,1
4690,Siddhartha Banerjee,4,1
4691,Michael Hanke,4,1
4692,Laiwan Chan,4,1
4693,Peter Li,4,1
4694,Jianfeng Gao,4,1
4695,Xinying Song,4,1
4696,Tolga Tasdizen,4,1
4697,Zhitang Chen,4,1
4698,Assane Gueye,4,1
4699,Zhangyang Wang,4,1
4700,Yingzhen Yang,4,1
4701,Jana S. Borg,4,1
4702,Wenzhao Lian,4,1
4703,Tieyan Liu,4,3
4704,Ramesh Johari,4,2
4705,Zhao Song,4,2
4706,Umut Guclu,4,1
4707,Michal Januszewski,4,1
4708,Jeremy B. Maitin-Shepard,4,1
4709,Yelong Shen,4,1
4710,Hastagiri P. Vanchinathan,4,1
4711,Yexiang Xue,4,1
4712,Thomas Serre,4,2
4713,Ahmad Qamar,4,1
4714,Sarah Woolley,4,1
4715,David M. Schneider,4,1
4716,Greg Zelinsky,4,2
4717,Mehdi Sajjadi,4,1
4718,Ji He,4,1
4719,Mehran Javanmardi,4,1
4720,Alan F. Murray,4,1
4721,Zhijun Yang,4,1
4722,Juan Huo,4,1
4723,Jianshu Chen,4,1
4724,Xiao-Ming Wu,4,1
4725,Jordy Thielen,4,1
4726,Klaus Wimmer,4,1
4727,Sung-Soo Ahn,4,2
4728,Marcel van Gerven,4,1
4729,Jascha Sohl-dickstein,4,1
4730,Adams Wei Yu,4,1
4731,Wanli Ma,4,1
4732,Peter Lofgren,4,1
4733,Siamak Ravanbakhsh,4,2
4734,Misha Chertkov,4,1
4735,Andrew E. Gelfand,4,1
4736,Leo Karkkainen,4,1
4737,Akos Vetek,4,1
4738,Juha T. Karhunen,4,1
4739,Cobi Cario,4,1
4740,Vladimir Vovk,4,1
4741,Eva Tardos,4,2
4742,Ivan Petej,4,1
4743,Valentina Fedorova,4,1
4744,Yaoliang Yu,4,2
4745,Upamanyu Madhow,4,1
4746,Dinesh Ramasamy,4,1
4747,Jonathan Le Roux,4,1
4748,Marcel A. J. van Gerven,4,1
4749,Marcel Stimberg,4,1
4750,Robert Martin,4,1
4751,Les Atlas,4,1
4752,Yuanahao Chen,4,1
4753,Lars Schwabe,4,1
4754,John Hershey,4,1
4755,Hongseok Namkoong,4,1
4756,Scott Wisdom,4,1
4757,Jialei Wang,4,1
4758,Jorge Marino,4,1
4759,James Schummers,4,1
4760,David C. Lyon,4,1
4761,Mriganka Sur,4,1
4762,Xiaodong He,4,1
4763,Matthias Kaschube,4,1
4764,Chen-Ping Yu,4,1
4765,Alex Wong,4,1
4766,Anastasia Pentina,4,2
4767,Jack Rae,4,1
4768,Qinyuan Sun,4,1
4769,Audrunas Gruslys,4,1
4770,Rashish Tandon,4,1
4771,Niranjan Subrahmanya,4,2
4772,Jonathan J. Hunt,4,1
4773,Sina Tootoonian,4,1
4774,Timothy Harley,4,1
4775,Andrew W. Senior,4,1
4776,Michael Shindler,4,1
4777,Vaibhav Srivastava,4,1
4778,Martin Mevissen,4,1
4779,Michael Shvartsman,4,1
4780,Emanuele Ragnoli,4,1
4781,Keiji Miura,4,1
4782,Shiau Hong Lim,4,2
4783,Adam W. Meyerson,4,1
4784,Taylan Cemgil,4,1
4785,Isik B. Fidaner,4,1
4786,Georgios Exarchakis,4,1
4787,Matthias S. Keil,4,1
4788,Zhenwen Dai,4,1
4789,Jakob Verbeek,4,1
4790,Davood Hajinezhad,4,1
4791,Yuening Hu,4,1
4792,Z. Irene Ying,4,1
4793,Shreyas Saxena,4,1
4794,Hong Ge,4,1
4795,Aude Genevay,4,1
4796,Warren Powell,4,1
4797,Lauren Hannah,4,1
4798,Kamiya Motwani,4,1
4799,Nagesh Adluru,4,1
4800,Arunava Banerjee,4,1
4801,Nicholas Fisher,4,1
4802,Keenon Werling,4,1
4803,Bethany Lusch,4,1
4804,hongsheng Li,4,1
4805,Wanli Ouyang,4,1
4806,Balazs B. Ujfalussy,4,1
4807,Xiao Chu,4,1
4808,Calvin McCarter,4,1
4809,Parikshit Shah,4,1
4810,Tue Herlau,4,1
4811,Mikkel N. Schmidt,4,1
4812,Gongguo Tang,4,1
4813,Rahul Kidambi,4,1
4814,Jianxu Chen,4,1
4815,Hidekazu Oiwa,4,1
4816,Felipe Gerhard,4,1
4817,ozgur Simsek,4,1
4818,Lin Yang,4,1
4819,Marcus Buckmann,4,1
4820,Fatma K. Karzan,4,1
4821,Boris T. Polyak,4,1
4822,Koosha Khalvati,4,2
4823,Mark Alber,4,1
4824,Regis Vert,4,1
4825,Danny Z. Chen,4,1
4826,Adrien Wohrer,4,1
4827,Bhaswar Bhattacharya,4,1
4828,Andrew Alexander,4,1
4829,Nilesh Tripuraneni,4,1
4830,Jia Yuan Yu,4,1
4831,Shantanu J. Jain,4,1
4832,Jason M. Eisner,4,1
4833,Loc X. Bui,4,1
4834,Ni Lao,4,1
4835,Alexander Riordan,4,1
4836,Robert Aguilar,4,1
4837,Liu Xinwang,4,1
4838,Brigham S. Anderson,4,1
4839,Yandong Liu,4,1
4840,Changwei Hu,4,1
4841,Moses Charikar,4,1
4842,Predrag Radivojac,4,1
4843,Jan Homann,4,1
4844,Santosh Vempala,4,1
4845,Motonobu Kanagawa,4,1
4846,Will Perkins,4,1
4847,Yi Gu,4,1
4848,David Tank,4,1
4849,Noah Apthorpe,4,1
4850,Yuancheng Zhu,4,2
4851,Tatsuto Murayama,4,1
4852,Yu-ming Chang,4,1
4853,Wen-Yu Hua,4,1
4854,Nikos Karampatziakis,4,1
4855,Leonid Karlinsky,4,1
4856,Bo Waggoner,4,1
4857,Jacob Gardner,4,1
4858,Hanshen Huang,4,1
4859,Dennis Barbour,4,1
4860,Peter Davis,4,1
4861,Michael Dinerstein,4,1
4862,Himabindu Lakkaraju,4,1
4863,Yuh-jye Lee,4,1
4864,Shimon Ullman,4,1
4865,Chun-nan Hsu,4,1
4866,Hanjun Dai,3,1
4867,Jason Hartline,3,1
4868,Yao Xie,3,1
4869,Yen-Chi Chen,3,2
4870,Achintya Kundu,3,1
4871,Vikram Tankasali,3,1
4872,Patrick Lucey,3,1
4873,Ruben Moreno-Bote,3,1
4874,Paul Lagree,3,1
4875,David Harwath,3,1
4876,Alain Durmus,3,1
4877,Krysta Svore,3,1
4878,Kenneth Hild,3,1
4879,Roland Badeau,3,1
4880,Wooseok Ha,3,1
4881,Chang Liu,3,2
4882,Renato Negrinho,3,1
4883,Bozidar Radunovic,3,1
4884,Chongjie Zhang,3,1
4885,Lennart Svensson,3,1
4886,Di He,3,1
4887,Yingce Xia,3,1
4888,Han Guo,3,1
4889,Namrata Vaswani,3,1
4890,Nathan Wiebe,3,1
4891,Zhenming Liu,3,1
4892,Wei-Ying Ma,3,1
4893,Jason Pacheco,3,1
4894,Lee H. Dicker,3,2
4895,Dong Dai,3,1
4896,Gael RICHARD,3,1
4897,Antonino Freno,3,1
4898,Nishant Mehta,3,1
4899,Stephen Voinea,3,1
4900,Nikhil Devanur,3,1
4901,Zhan Wei Lim,3,1
4902,Yao Ma,3,1
4903,Jonah G. Cader,3,1
4904,Quoc Phong Nguyen,3,1
4905,Sven Eberhardt,3,1
4906,David Kappel,3,1
4907,Ryan M. Rogers,3,2
4908,Arild Nokland,3,1
4909,Brian Caffo,3,1
4910,Naoki Masuda,3,1
4911,Kenneth W. Latimer,3,1
4912,Dane S. Corneil,3,1
4913,Jun Nishikawa,3,1
4914,Shipra Agrawal,3,1
4915,Max Vladymyrov,3,1
4916,Tomoya Sakai,3,1
4917,Minija Tamosiunaite,3,2
4918,Marthinus Christoffel du Plessis,3,1
4919,Huitong Qiu,3,1
4920,Renjie Liao,3,1
4921,Bryan Kian Hsiang Low,3,1
4922,Robert Legenstein,3,1
4923,Ankit Singh Rawat,3,1
4924,He Wang,3,2
4925,Kritika Muralidharan,3,1
4926,Claire Vernade,3,1
4927,Johannes Friedrich,3,1
4928,Marc Tommasi,3,1
4929,Jan Drugowitsch,3,1
4930,Mathew Monfort,3,1
4931,Jun-ichiro Hirayama,3,1
4932,James Glass,3,1
4933,Yu-Ying Liu,3,1
4934,Kaushik Patnaik,3,1
4935,Yoav S. Freund,3,1
4936,Arya Mazumdar,3,1
4937,James M. Rehg,3,1
4938,Yang Yuan,3,1
4939,Seungjin Choi,3,3
4940,Simon Lyons,3,1
4941,Fred Rieke,3,1
4942,Wen-Hao Zhang,3,2
4943,Simo Sarkka,3,1
4944,Anand Singh,3,1
4945,Christopher R. Dance,3,1
4946,Pierre Magistretti,3,1
4947,Patrick Putzky,3,1
4948,Chen-hsiang Yeang,3,1
4949,Luis Perez-breva,3,1
4950,Ofir David,3,1
4951,Shay Moran,3,1
4952,Amir Yehudayoff,3,1
4953,Philip N. Sabes,3,1
4954,Hendrik Blockeel,3,1
4955,Nima Taghipour,3,1
4956,Giacomo Bassetto,3,1
4957,Ricky Der,3,1
4958,Divyanshu Vats,3,1
4959,Bruno Weber,3,1
4960,Tal Wagner,3,1
4961,firdaus janoos,3,1
4962,Conghui Tan,3,1
4963,Yu-Hong Dai,3,1
4964,Huseyin Denli,3,1
4965,Yuqiu Qian,3,1
4966,Artur Garcez,3,1
4967,Luis C. Lamb,3,1
4968,Remi Flamary,3,2
4969,Dov M. Gabbay,3,1
4970,Behzad Golshan,3,1
4971,John Byers,3,1
4972,Nicolas Courty,3,2
4973,Florian Franzen,3,1
4974,Vince Calhoun,3,2
4975,Armando Solar-Lezama,3,2
4976,Fan Yang,3,1
4977,Jianchao Yang,3,1
4978,Andrey Lokhov,3,2
4979,Yiu M. Lam,3,1
4980,Emma Cohen,3,1
4981,Sidhant Misra,3,1
4982,Marc Vuffray,3,1
4983,Simon Rubinstein-Salzedo,3,1
4984,Susan Holmes,3,1
4985,Reihaneh Rabbany,3,1
4986,Eric Schulz,3,1
4987,Christof Seiler,3,1
4988,Cynthia Freeman,3,1
4989,Maarten Speekenbrink,3,1
4990,Bernd Gartner,3,1
4991,Minh Tan Nguyen,3,1
4992,Ankit B. Patel,3,1
4993,Christopher Berlind,3,1
4994,Tatsuya Hongo,3,1
4995,Sejun Park,3,1
4996,Hemant Tyagi,3,1
4997,Sergey Plis,3,1
4998,Maja Rudolph,3,1
4999,Sara Magliacane,3,1
5000,Jie Liu,3,1
5001,Pieter Adriaans,3,1
5002,Evimaria Terzi,3,1
5003,Nina Mishra,3,1
5004,Christopher H. Stock,3,1
5005,Shi-jie Lin,3,1
5006,Yi-da Wu,3,1
5007,David Crandall,3,1
5008,Dehua Cheng,3,1
5009,Kevin Ellis,3,2
5010,Richard Peng,3,1
5011,Onur Teymur,3,1
5012,Mohammad Saberian,3,2
5013,Ioakeim Perros,3,1
5014,Gunwoong Park,3,1
5015,Shigeyuki Oba,3,1
5016,Shin Ishii,3,1
5017,Joseph G. Makin,3,1
5018,Clayton T. Morrison,3,1
5019,Wenming Zheng,3,1
5020,Marco Fraccaro,3,1
5021,Matteo Hessel,3,1
5022,Jarmo Hurri,3,1
5023,Andre Martins,3,1
5024,Tie-Yan Liu,3,1
5025,Shan-Wei Lin,3,1
5026,Daniel K. Hewlett,3,1
5027,Bo Thiesson,3,1
5028,Jose M. Alvarez,3,1
5029,Thomas J. Walsh,3,1
5030,Sylvain Chevallier,3,1
5031,Helene Paugam-moisy,3,1
5032,Farzan Farnia,3,2
5033,David Tse,3,2
5034,Kostas Zygalakis,3,1
5035,Stefan Lee,3,1
5036,Senthil Purushwalkam Shiva Prakash,3,1
5037,Michele Sebag,3,1
5038,Michael Cogswell,3,1
5039,Hsin Chen,3,1
5040,Viresh Ranjan,3,1
5041,Dongqu Chen,2,1
5042,Ian Kash,2,1
5043,Nathan Intrator,2,1
5044,Weiwei Liu,2,1
5045,Pietro Vertechi,2,1
5046,Ofer Pasternak,2,1
5047,Ivor Tsang,2,1
5048,J. Zico Kolter,2,1
5049,Balamurugan Palaniappan,2,1
5050,Alnur Ali,2,1
5051,Brenda Betancourt,2,1
5052,Zongben Xu,2,1
5053,Atsushi Shibagaki,2,1
5054,Jiecao Chen,2,1
5055,Teemu Roos,2,1
5056,Bryant Chen,2,1
5057,Sunita Sarawagi,2,1
5058,Xiaotong Yuan,2,2
5059,Kapil Thadani,2,1
5060,Yingbo Song,2,1
5061,Paolo D. Giudice,2,1
5062,Qin Zhang,2,1
5063,Nir Sochen,2,1
5064,yan yang,2,1
5065,Huibin Li,2,1
5066,Pratik Jawanpuria,2,1
5067,Zafer Barutcuoglu,2,1
5068,Sundar Vishwanathan,2,1
5069,Naoto Ohsaka,2,1
5070,He Sun,2,1
5071,Suriya Gunasekar,2,2
5072,Yaniv Assaf,2,1
5073,Umut Acar,2,1
5074,Vittorio Dante,2,1
5075,Yu Liu,2,1
5076,Kevin Chen,2,1
5077,Sorin Lerner,2,1
5078,Zhe Liu,2,1
5079,Diane Hu,2,1
5080,Michael Schmitt,2,1
5081,Ramgopal R. Mettu,2,1
5082,ABHISEK KUNDU,2,1
5083,Pinyan Lu,2,1
5084,Nir Rosenfeld,2,1
5085,Ozgur Sumer,2,1
5086,Michal Derezinski,2,1
5087,Jimin Song,2,1
5088,Fu Li,2,1
5089,Abdul-Saboor Sheikh,2,1
5090,Stephen Pasteris,2,3
5091,Wei Hu,2,1
5092,Inna Weiner,2,1
5093,Ming Lin,2,1
5094,Saurabh Paul,2,1
5095,Tomer Hertz,2,1
5096,Shinsuke Koyama,2,1
5097,Israel Nelken,2,1
5098,Davide Badoni,2,1
5099,Boris Belousov,2,1
5100,Mario Pannunzi,2,1
5101,Massimiliano Giulioni,2,1
5102,Olivier Bachem,2,1
5103,Petri Myllymaki,2,1
5104,Giacomo Zanella,2,1
5105,Igor Colin,2,1
5106,Laura Martignon,2,1
5107,Abbas Zaidi,2,1
5108,Beka Steorts,2,1
5109,Henry Tirri,2,1
5110,Amir Najmi,2,1
5111,Finnian Lattimore,2,1
5112,Hiroshi Morioka,2,1
5113,Yuval Harel,2,1
5114,Nick Chamandy,2,1
5115,Constantin A. Rothkopf,2,1
5116,Chen Change Loy,2,1
5117,Chen Huang,2,1
5118,Yuanjun Xiong,2,1
5119,Omkar Muralidharan,2,1
5120,Hanna Wallach,2,2
5121,Jasmina Bogojeska,2,1
5122,Hesham Mostafa,2,1
5123,Shantanu Chakrabartty,2,1
5124,Yujia Li,2,1
5125,Jiajing Xu,2,1
5126,Bibaswan K. Chatterjee,2,1
5127,Kevin Jing,2,1
5128,Jason M. Samonds,2,1
5129,Raman Sankaran,2,1
5130,Zhe Li,2,1
5131,Jennifer Iglesias,2,1
5132,Dan Alistarh,2,1
5133,Theodore Bluche,2,1
5134,Ruth Urner,2,2
5135,Amit Gore,2,1
5136,Diana Cai,2,1
5137,Moontae Lee,2,2
5138,Shandian Zhe,2,1
5139,David Mimno,2,2
